koi_period,koi_prad,koi_depth,koi_duration,koi_impact,koi_insol,koi_teq,koi_steff,koi_srad,koi_model_snr,label
-0.47954592108580296,-0.033053483570315685,-0.319035907757244,0.0984554812100988,0.09292696551824019,-0.02173198250981228,1.1467937368363337,0.9008448042248941,-0.08590263010677242,-0.33675620784107757,0
-0.4158673574513279,-0.036616897795763596,-0.30961709005813254,-0.4945423198872276,-0.21427328992824496,-0.06941185166938059,-0.39838445350486584,-0.6406585457714099,-0.13485580505239186,-0.27701078009115954,1
0.9138148315621623,-0.037024239756479296,-0.3150527287945815,0.12820608947001172,-0.1985894345873069,-0.07028693751905528,-1.018979405973009,-1.156993406719077,-0.16503022108444584,-0.3404047835815306,1
-0.4384457585190298,-0.037024239756479296,-0.3194230861630635,-0.7880196742844934,0.03364780116480575,-0.06810382650295238,-0.17010645804985566,0.1269676155406182,-0.12362065014683986,-0.35157854678666794,0
1.167092080060891,-0.03704079837276855,-0.31754883985779764,0.10465352459758066,-0.022581724650112996,-0.07028073265598576,-0.9765357585768514,-0.07681587679465962,-0.15186903962365633,-0.3504383668677764,0
-0.48340797432091576,-0.03695469356806442,-0.3208831164643381,-0.6947391213028915,-0.059177387112301826,0.1353126013874055,2.2021492937137674,-0.3481104647502135,0.06127789915595889,-0.33128334423039807,0
3.864539698035415,-0.03696131701458012,-0.31733145756849673,0.9062154856836716,-0.17889748288146246,-0.07028753798967491,-1.0235679083942153,0.6270498053204411,-0.1290777253866794,-0.3473598810867692,0
-0.3782926453895676,-0.03666657364463136,-0.30920828157377567,-0.33942078900702555,0.013142612515357087,-0.06992515397072797,-0.5738946711160043,-0.4881334778885639,-0.16165967461278022,-0.31452269942269206,1
-0.30489490876824876,-0.026800950059492578,-0.17182267473561683,-0.025133503936289405,0.13948478053958047,-0.07007547178250878,-0.6622233427242243,-0.2668471089109923,-0.15957314584460627,0.0338022657986813,0
-0.3784659368569404,-0.03661027434924789,-0.3153631204215932,-0.11636870260002231,-0.2212438923019952,-0.06899042137283665,-0.3066144050807411,0.27824247794901463,-0.08221107920923387,-0.2998143784689909,1
-0.4816328364863267,-0.036696379153952026,-0.31620939724436903,-0.5043042382225116,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
-0.2688416156513606,-0.03656722194689583,-0.3053570460901913,-0.3380417243533108,-0.047850158254957656,-0.07015993798300345,-0.7344922558582225,-0.7431753946762736,-0.15604209716000422,-0.3028928642499981,1
-0.48118073063078776,-0.03155658465776693,-0.3192673495975942,-0.5064115729742553,0.1182825316527567,-0.038716994535114166,0.8978674804858954,0.31699884765695086,-0.13678183160762936,-0.31201430360113064,0
1.7290058715314294,-0.03498090650638509,-0.31748394962218546,0.4393478675216008,0.037249279057910034,-0.07007947491997298,-0.665664719540129,1.1196307622535666,0.2688072604827981,-0.3396066576383065,0
-0.32215315517023535,-0.02878798401420331,0.11407288833248633,-0.23549664601827033,0.03463530316775369,-0.06972609796032049,-0.49244875313959363,0.48077576480984285,-0.11848457933287322,1.237034134204951,0
-0.47586944030380113,-0.03036767600819834,0.3788574947480857,-0.5953689906930887,0.02069409842025317,-0.06289724583857384,0.22909325259508673,-0.34686025927576397,-0.17128980738896762,-0.22137000004925114,0
-0.4633501173262281,-0.03708053905186277,-0.31917434025988334,-0.4708348039301095,-0.12133192494490824,-0.06538979938065961,0.08111404951118568,-0.4868832724141144,-0.11736106384231802,-0.32866093041694744,1
-0.48487374466197913,-0.017859297263294285,-0.30035617193234415,-0.7570356553904717,0.1391943387740075,0.12242420008609539,2.1459401390539914,-0.8106864902965497,0.007670160035182156,0.16503697446310056,0
-0.4437912283536744,-0.036835471530781774,-0.3150851739123876,-0.3641509821230781,-0.21020710521022395,-0.0678633380197904,-0.14028119231201513,0.13446884838731554,-0.13068274751604397,-0.3189694011063691,1
-0.4756581141546101,-0.036755990172593345,-0.3150613808259965,-0.6000640085591062,-0.10855248725969945,-0.05504108856507621,0.5330815379999998,0.07070836919038813,-0.11800307269406385,-0.34553559321654265,0
-0.4802711324547116,-0.03735210035900657,-0.3210345270140999,-0.21857443805959798,-0.10622895313511602,-0.048473941555051824,0.704003253189932,0.013198917365708496,-0.13678183160762936,-0.34610568317598844,0
1.5899933162589996,-0.036696379153952026,-0.31620939724436903,1.6774070341711012,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
-0.3568855493281165,-0.036789107405171856,-0.3195009544457981,0.23592808354444633,-0.21340196463152616,-0.06867397335629144,-0.25155237602626634,0.043203848752497866,-0.005009514786797959,-0.2697136286102535,1
-0.09746227853880589,-0.03692819978200161,-0.3177197174782431,0.021289841035949806,-0.17593497687261855,-0.07015653531615888,-0.7310508790423178,-0.4418758753339303,-0.10917545098255872,-0.3422290714517571,1
-0.276124834889702,-0.037309047956654504,-0.320975044298122,-0.15798856394696284,-0.12917385261537728,-0.06995557781545592,-0.5899544295902261,-0.05431217825456759,-0.11543503728708053,-0.3424571074355354,1
1.7095646478935516,-0.02349253852489921,-0.31702755496504625,5.7355759421248464,0.13948478053958047,-0.07024740653659628,-0.8641174492572986,1.050869461158841,-0.04401155253035705,-0.3256964626278294,0
-0.4252409427760374,-0.036789107405171856,-0.3145617260117825,-0.29398913097678353,-0.21630638228725543,-0.06864465037436616,-0.24696387360506009,0.2144819987520872,-0.1276332054702513,-0.3183993111469234,1
-0.46205886204028074,-0.03588831867903633,-0.31310385871836166,-0.7068872863423559,-0.04755971648938473,-0.06142078866333932,0.30021504012378336,-1.0869819001499017,0.002213084795342641,-0.24998851601342945,1
-0.01903960073509552,-0.03651754609802806,-0.3098896290477038,0.031981465879356,0.02766470079400343,-0.07022348779024766,-0.8170852994399347,-0.28309978007883657,-0.14384392897683349,-0.2780369420181619,1
-0.4670880050050118,-0.018842879070876097,4.20309864031773,-0.23464751407418538,-0.15560405328251367,-0.06468484687321353,0.1281461993285496,-0.14807758883828437,-0.1414363957827866,1.347175514369876,0
-0.4504088019419566,-0.03353699516596196,-0.30458593379033294,3.253569467607737,0.05845152794473371,-0.008113509013468174,1.301655693552044,3.9863519151664013,0.0904893019103941,-0.29491160481775713,0
-0.3687683692378453,-0.022383111233519055,4.6519227699688095,1.1675404900083755,-0.22182477583314106,-0.07000031287661837,-0.6140440673015588,-0.6181548472313179,-0.17128980738896762,2.6054780728586078,0
3.389265304161748,-0.036858653593586733,-0.31455956300392873,-0.48261108636632505,-0.19748575587812978,-0.07029034018589986,-1.0545402997373574,-0.47938203956741704,-0.13934986701461266,-0.35169256477855715,0
3.619422718342926,-0.037239501768239626,-0.31837727186578013,0.4037091180435801,-0.10466056760102223,-0.07029384293118103,-1.1291034640819586,-1.7770953220460572,-0.1815619490169009,-0.35100845682722215,0
-0.34127530595339556,-0.036775860512140456,-0.31176279384904276,-0.3617182500934915,0.027083817262857576,-0.07013101531482459,-0.7069612413309851,-1.0682288180331585,-0.16824026534317496,-0.3165750232766969,1
-0.48009192205830287,-0.03156983155079834,-0.31254688419602356,-0.6219895870423233,0.12380092519864237,-0.056610018215733825,0.4826080113667312,-0.5056363545308578,-0.16069666133516147,-0.28111542779916915,0
-0.41665195887245693,-0.037004369416932185,-0.3180582282073534,-0.3874711203684786,-0.043493531771363746,-0.06903915957146332,-0.31579140992315363,-0.06056320562681537,-0.13164576079366272,-0.31509278938213786,1
-0.4737881084679939,-0.03697456390761153,-0.3211524109421287,-0.3747651314241408,-0.06004871240902058,0.030038993059734512,1.6308807422735914,0.7708234348821401,0.12242924228474913,-0.3317394161979547,0
-0.4789809519954223,-0.03735541208226442,-0.32028396328885206,-0.5411825963780286,-0.1326591538022524,-0.06642991457229606,0.0019623827453781333,-1.7458401851848184,-0.17995692688753637,-0.3465617551435451,0
-0.3730512417148959,-0.03680897774471897,-0.3206895272614283,-0.495781928564724,-0.058306061815583045,-0.06402072636790232,0.16829559551410414,1.4021771994791665,0.09450185723380551,-0.3459916651840993,0
-0.4564937569601204,-0.03424901566639997,-0.16562565723465134,-0.541368537679653,-0.1294642943809502,-0.06809682101239002,-0.1689593324445541,-0.6956675866471904,-0.14239940906040535,1.4082891580224637,1
-0.3931972759251043,-0.037093785944894174,-0.31179523896684885,-0.2733031611710628,-0.15240919386121146,-0.07022168637838878,-0.8147910482293316,-2.375943744307395,-0.19953819686578414,-0.29171910104486076,1
-0.44883466140920925,-0.007145872524145589,-0.18794789828524958,-0.45195091523929914,0.1458744993821848,-0.049495442157479724,0.6799136154785993,1.33591630933334,0.05180826859270789,0.36320024436645465,0
-0.46756725534073906,-0.03046702770593388,-0.3127210063282496,-0.43395644577459247,0.13222373640025722,-0.06583314685482006,0.047847406957440476,-0.22809073920305603,-0.15379506617889382,-0.3500963128921089,0
-0.3134502012008444,-0.03656722194689583,-0.3025278318174992,-0.25526685491349066,-0.21224019756923446,-0.07012000668679803,-0.6977842364885726,-0.8206881340921461,-0.15812862592817817,-0.28670230940173785,1
-0.3860041087121459,-0.03685203014707104,-0.3042084889198553,-0.42744850021773656,-0.13817754734813803,-0.07021097798567204,-0.7975841641498083,-2.290929772044825,-0.18798203753435921,-0.3307132542709523,1
-0.4833180278831845,-0.03736865897529582,-0.3213113920193786,-0.3151089638196279,-0.20265561930532786,0.020296257177794784,1.5632003315607994,0.8495863797724622,-0.10419988238152852,-0.34359728735442696,0
-0.4812032256585833,-0.03727924244733384,-0.32032289743021936,-0.5146859608965437,-0.1477911697886019,-0.056324794671409384,0.4929321418144452,-1.0432247085441673,-0.14432543561564284,-0.34496550325709685,0
-0.4358427344130056,-0.037342165189233015,-0.3213113920193786,-0.22678684554801143,-0.1933614828069942,-0.0667272476074497,-0.024421506176557715,0.2057305604309403,-0.08156907035748805,-0.34086085554908724,1
3.067149141770237,-0.03686196531684458,-0.31689777449382184,0.12479716560689667,-0.18270227001046777,-0.07028403524439374,-0.9971840194722794,0.6270498053204411,-0.11302750409303369,-0.3495262229326631,0
-0.44056734686160204,-0.03714346179376194,-0.3170913636967316,-0.5264312531158217,-0.21950124170855764,-0.06956056822617572,-0.43853384969042036,-0.9969671059895336,-0.17225282066658643,-0.27461640226148726,1
-0.44360122182538964,-0.03673943155630409,-0.3127101912889809,-0.42252105572468845,-0.19597545869715055,-0.06860371829379469,-0.2412282455785523,-0.6731638881070984,-0.132448271858345,-0.2887546332557427,1
1.384021385356517,-0.036696379153952026,-0.31620939724436903,1.1257811726852163,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
-0.32366905287326375,-0.03672949638653054,-0.3175477583538708,-0.3048821922302829,0.05438534322671273,-0.0695995988164517,-0.4511522313487375,0.7020621337874144,-0.11174348638954204,-0.33185343418984387,1
-0.38036352794249945,-0.024360210018456233,-0.28132602883513835,-0.6080749796374265,0.1496502423346329,-0.06915164773420741,-0.3387339220291848,0.6082967232036977,-0.11270649966716077,-0.14885455720774754,0
2.700259862192489,-0.034967659613353685,-0.31490888877230777,-0.44480302170268576,-0.21950124170855764,-0.07024060120290714,-0.8492048163883784,-0.6344075183991621,0.23622531125669727,-0.34553559321654265,0
-0.48328461821455654,-0.03740508793113218,-0.3198113460728098,-0.74990170745148,-0.04581706589594716,-0.06806769818733795,-0.16437083002334787,-2.67349264722639,-0.2162304270111757,-0.34200103546797883,0
-0.13675283973545482,-0.03674274327956194,-0.3162045304766981,-0.21423580768836076,-0.14456726619074242,-0.07006536386041166,-0.655340589092415,0.16072316335075623,-0.09729828722526086,-0.3307132542709523,1
-0.3403447528012722,-0.03705404526579996,-0.3190250927179753,-0.27234246444600313,-0.18929529808897322,-0.06962571928840561,-0.45918211058584846,0.3632564502115845,-0.11463252622239826,-0.3365281718572993,1
-0.2246178601808923,-0.036560598500380126,-0.31776730365102535,-0.14497267283325102,-0.18639088043324395,-0.06957467928573703,-0.4431223521116266,0.1819766564163987,-0.017528687395841635,-0.28590418345851376,1
-0.2181011301493535,-0.034047000547671055,-0.23961566688754035,-0.5096190604272772,0.046543415556243715,-0.0700067178965611,-0.6174854441174635,0.5107806961966322,-0.12650968997969608,-0.18898889035273067,0
-0.4779016704518585,-0.03676261361910905,-0.32111888432039576,-0.66281919785736,-0.20768026184973953,0.1084741667292787,2.08628960757831,0.023200561161304954,0.26302918081708565,-0.34633371915976674,0
-0.3098018491270824,-0.030996903427190074,-0.320375891122636,-0.012334544341139338,0.10811706985770428,-0.06965274046628898,-0.46721198982295936,0.10321371152607661,-0.08381610133859844,-0.3425711254274246,0
-0.48357733803559305,-0.02633399708013556,-0.3196036973188508,-0.6131883654320991,0.13309506169697605,0.09144451972125095,1.9968138103647886,1.1083789129835206,-0.06776588004495275,-0.31418064544702456,0
-0.351226183556068,-0.03704411009602641,-0.31660901294534755,-0.2407324431698457,-0.21862991641183888,-0.06996248322758165,-0.5933958064061308,-0.44937710818062765,-0.15748661707643233,-0.3430271973949812,1
